ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Key,date,Period,Iteration,zeros,zeros_upper,zeros_lower
2023-05-11,5208.7256,6548.948,13401.438,5208.5454,5208.9126,4715.264,4715.264,4715.264,4715.264,4715.264,4715.264,0.0,0.0,0.0,9923.99,85600_CL07_GT,2023-05-11,Forecast,202309,,,
2023-05-21,5235.316,6942.9263,13709.427,5235.0806,5235.5596,4956.311,4956.311,4956.311,4956.311,4956.311,4956.311,0.0,0.0,0.0,10191.627,85600_CL07_GT,2023-05-21,Forecast,202309,,,
2023-06-01,5264.5645,7773.73,14539.4795,5264.274,5264.878,5920.0317,5920.0317,5920.0317,5920.0317,5920.0317,5920.0317,0.0,0.0,0.0,11184.597,85600_CL07_GT,2023-06-01,Forecast,202309,,,
2023-06-11,5291.155,6270.207,13242.918,5290.8105,5291.537,4449.5776,4449.5776,4449.5776,4449.5776,4449.5776,4449.5776,0.0,0.0,0.0,9740.732,85600_CL07_GT,2023-06-11,Forecast,202309,,,
2023-06-21,5317.7446,1686.599,9065.706,5317.342,5318.1997,21.793911,21.793911,21.793911,21.793911,21.793911,21.793911,0.0,0.0,0.0,5339.5386,85600_CL07_GT,2023-06-21,Forecast,202309,,,
2023-07-01,5344.3345,-1079.0238,5965.5054,5343.858,5344.8594,-2823.253,-2823.253,-2823.253,-2823.253,-2823.253,-2823.253,0.0,0.0,0.0,2521.0815,85600_CL07_GT,2023-07-01,Forecast,202309,,,
2023-07-11,5370.9243,-256.19205,6643.85,5370.377,5371.5083,-2262.2014,-2262.2014,-2262.2014,-2262.2014,-2262.2014,-2262.2014,0.0,0.0,0.0,3108.7231,85600_CL07_GT,2023-07-11,Forecast,202309,,,
2023-07-21,5397.5146,-132.93243,7180.3496,5396.899,5398.1714,-1855.1754,-1855.1754,-1855.1754,-1855.1754,-1855.1754,-1855.1754,0.0,0.0,0.0,3542.339,85600_CL07_GT,2023-07-21,Forecast,202309,,,
2023-08-01,5426.763,-939.8805,6311.9004,5426.0693,5427.5103,-2809.0547,-2809.0547,-2809.0547,-2809.0547,-2809.0547,-2809.0547,0.0,0.0,0.0,2617.7087,85600_CL07_GT,2023-08-01,Forecast,202309,,,
2023-08-11,5453.3535,276.50592,6924.7485,5452.5684,5454.1978,-1834.5184,-1834.5184,-1834.5184,-1834.5184,-1834.5184,-1834.5184,0.0,0.0,0.0,3618.835,85600_CL07_GT,2023-08-11,Forecast,202309,,,
2023-08-21,5479.9434,2569.2715,9404.271,5479.085,5480.881,434.8056,434.8056,434.8056,434.8056,434.8056,434.8056,0.0,0.0,0.0,5914.749,85600_CL07_GT,2023-08-21,Forecast,202309,,,
2023-09-01,5509.1924,2777.0095,9730.002,5508.265,5510.2114,657.10565,657.10565,657.10565,657.10565,657.10565,657.10565,0.0,0.0,0.0,6166.298,85600_CL07_GT,2023-09-01,Forecast,202309,,,
2023-09-11,5535.782,1351.9564,8287.934,5534.7783,5536.895,-587.73114,-587.73114,-587.73114,-587.73114,-587.73114,-587.73114,0.0,0.0,0.0,4948.0513,85600_CL07_GT,2023-09-11,Forecast,202309,,,
2023-09-21,5562.372,1289.6769,8310.773,5561.282,5563.565,-882.671,-882.671,-882.671,-882.671,-882.671,-882.671,0.0,0.0,0.0,4679.701,85600_CL07_GT,2023-09-21,Forecast,202309,,,
2023-10-01,5588.962,1333.0181,8311.908,5587.7886,5590.262,-996.07904,-996.07904,-996.07904,-996.07904,-996.07904,-996.07904,0.0,0.0,0.0,4592.883,85600_CL07_GT,2023-10-01,Forecast,202309,,,
2023-10-11,5615.5522,207.66942,7012.0464,5614.2744,5616.9688,-2051.1978,-2051.1978,-2051.1978,-2051.1978,-2051.1978,-2051.1978,0.0,0.0,0.0,3564.3542,85600_CL07_GT,2023-10-11,Forecast,202309,,,
2023-10-21,5642.142,-906.649,6269.049,5640.787,5643.674,-2888.1504,-2888.1504,-2888.1504,-2888.1504,-2888.1504,-2888.1504,0.0,0.0,0.0,2753.9915,85600_CL07_GT,2023-10-21,Forecast,202309,,,
2023-11-01,5671.391,-834.04596,6168.124,5669.9185,5673.0054,-2881.783,-2881.783,-2881.783,-2881.783,-2881.783,-2881.783,0.0,0.0,0.0,2789.608,85600_CL07_GT,2023-11-01,Forecast,202309,,,
2023-11-11,5697.981,-857.277,6133.2324,5696.3906,5699.7104,-3109.4917,-3109.4917,-3109.4917,-3109.4917,-3109.4917,-3109.4917,0.0,0.0,0.0,2588.4893,85600_CL07_GT,2023-11-11,Forecast,202309,,,
2023-11-21,5724.571,-1274.3248,5727.071,5722.8276,5726.41,-3582.9136,-3582.9136,-3582.9136,-3582.9136,-3582.9136,-3582.9136,0.0,0.0,0.0,2141.6572,85600_CL07_GT,2023-11-21,Forecast,202309,,,
2023-12-01,5751.1606,-1378.5785,5474.425,5749.3486,5753.1133,-3767.016,-3767.016,-3767.016,-3767.016,-3767.016,-3767.016,0.0,0.0,0.0,1984.1447,85600_CL07_GT,2023-12-01,Forecast,202309,,,
2023-12-11,5777.751,-1889.5104,5170.158,5775.787,5779.8213,-4006.3564,-4006.3564,-4006.3564,-4006.3564,-4006.3564,-4006.3564,0.0,0.0,0.0,1771.3943,85600_CL07_GT,2023-12-11,Forecast,202309,,,
2023-12-21,5804.341,-1654.0736,5317.6675,5802.2705,5806.5107,-4148.169,-4148.169,-4148.169,-4148.169,-4148.169,-4148.169,0.0,0.0,0.0,1656.1719,85600_CL07_GT,2023-12-21,Forecast,202309,,,
2024-01-01,5833.59,-1327.4216,5856.495,5831.4097,5835.878,-3509.2856,-3509.2856,-3509.2856,-3509.2856,-3509.2856,-3509.2856,0.0,0.0,0.0,2324.3042,85600_CL07_GT,2024-01-01,Forecast,202309,,,
2024-01-11,5860.1797,-875.4046,6410.978,5857.8394,5862.5947,-3117.328,-3117.328,-3117.328,-3117.328,-3117.328,-3117.328,0.0,0.0,0.0,2742.8518,85600_CL07_GT,2024-01-11,Forecast,202309,,,
2024-01-21,5886.7695,-1108.7074,5889.161,5884.298,5889.302,-3301.8462,-3301.8462,-3301.8462,-3301.8462,-3301.8462,-3301.8462,0.0,0.0,0.0,2584.9233,85600_CL07_GT,2024-01-21,Forecast,202309,,,
2024-02-01,5916.0186,305.1181,7087.322,5913.4336,5918.648,-2239.5796,-2239.5796,-2239.5796,-2239.5796,-2239.5796,-2239.5796,0.0,0.0,0.0,3676.439,85600_CL07_GT,2024-02-01,Forecast,202309,,,
2024-02-11,5942.6084,1993.4343,9171.644,5939.915,5945.3647,-352.19534,-352.19534,-352.19534,-352.19534,-352.19534,-352.19534,0.0,0.0,0.0,5590.413,85600_CL07_GT,2024-02-11,Forecast,202309,,,
2024-02-21,5969.198,2392.62,9221.882,5966.347,5972.079,133.00171,133.00171,133.00171,133.00171,133.00171,133.00171,0.0,0.0,0.0,6102.2,85600_CL07_GT,2024-02-21,Forecast,202309,,,
2024-03-01,5993.1294,3116.2463,9920.216,5990.153,5996.1523,404.14203,404.14203,404.14203,404.14203,404.14203,404.14203,0.0,0.0,0.0,6397.2715,85600_CL07_GT,2024-03-01,Forecast,202309,,,
2024-03-11,6019.719,5881.9453,13015.447,6016.6367,6022.886,3618.111,3618.111,3618.111,3618.111,3618.111,3618.111,0.0,0.0,0.0,9637.83,85600_CL07_GT,2024-03-11,Forecast,202309,,,
2024-03-21,6046.309,10723.299,17370.627,6043.1196,6049.5933,8033.627,8033.627,8033.627,8033.627,8033.627,8033.627,0.0,0.0,0.0,14079.937,85600_CL07_GT,2024-03-21,Forecast,202309,,,
2021-02-11,2600.8398,-1479.5432,3836.284,2600.8398,2600.8398,-1363.2502,-1363.2502,-1363.2502,-1363.2502,-1363.2502,-1363.2502,0.0,0.0,0.0,1237.5896,85600_CL08_GT,2021-02-11,History,202309,,,
2021-02-21,2634.6624,97.193214,5672.0996,2634.6624,2634.6624,184.67575,184.67575,184.67575,184.67575,184.67575,184.67575,0.0,0.0,0.0,2819.3381,85600_CL08_GT,2021-02-21,History,202309,,,
2021-03-01,2661.7205,837.64954,6224.2466,2661.7205,2661.7205,708.47906,708.47906,708.47906,708.47906,708.47906,708.47906,0.0,0.0,0.0,3370.1995,85600_CL08_GT,2021-03-01,History,202309,,,
2021-03-11,2695.543,2311.7793,7815.533,2695.543,2695.543,2389.2942,2389.2942,2389.2942,2389.2942,2389.2942,2389.2942,0.0,0.0,0.0,5084.837,85600_CL08_GT,2021-03-11,History,202309,,,
2021-03-21,2729.3652,5928.1733,11303.752,2729.3652,2729.3652,5915.314,5915.314,5915.314,5915.314,5915.314,5915.314,0.0,0.0,0.0,8644.68,85600_CL08_GT,2021-03-21,History,202309,,,
2021-04-01,2766.57,7900.8296,13753.015,2766.57,2766.57,8050.9424,8050.9424,8050.9424,8050.9424,8050.9424,8050.9424,0.0,0.0,0.0,10817.513,85600_CL08_GT,2021-04-01,History,202309,,,
2021-04-11,2800.3926,6574.3696,12170.871,2800.3926,2800.3926,6530.6655,6530.6655,6530.6655,6530.6655,6530.6655,6530.6655,0.0,0.0,0.0,9331.058,85600_CL08_GT,2021-04-11,History,202309,,,
2021-04-21,2834.215,4743.4663,9942.956,2834.215,2834.215,4423.0,4423.0,4423.0,4423.0,4423.0,4423.0,0.0,0.0,0.0,7257.2153,85600_CL08_GT,2021-04-21,History,202309,,,
2021-05-01,2868.0376,4011.1987,9331.542,2868.0376,2868.0376,3683.8345,3683.8345,3683.8345,3683.8345,3683.8345,3683.8345,0.0,0.0,0.0,6551.872,85600_CL08_GT,2021-05-01,History,202309,,,
2021-05-11,2901.86,4223.2437,9482.584,2901.86,2901.86,3795.6587,3795.6587,3795.6587,3795.6587,3795.6587,3795.6587,0.0,0.0,0.0,6697.5186,85600_CL08_GT,2021-05-11,History,202309,,,
2021-05-21,2935.6826,4739.856,10272.793,2935.6826,2935.6826,4584.9688,4584.9688,4584.9688,4584.9688,4584.9688,4584.9688,0.0,0.0,0.0,7520.6514,85600_CL08_GT,2021-05-21,History,202309,,,
2021-06-01,2972.8875,5726.587,11124.979,2972.8875,2972.8875,5411.496,5411.496,5411.496,5411.496,5411.496,5411.496,0.0,0.0,0.0,8384.384,85600_CL08_GT,2021-06-01,History,202309,,,
2021-06-11,3006.71,3852.8328,9382.12,3006.71,3006.71,3692.7373,3692.7373,3692.7373,3692.7373,3692.7373,3692.7373,0.0,0.0,0.0,6699.4473,85600_CL08_GT,2021-06-11,History,202309,,,
2021-06-21,3040.5325,293.65192,5953.272,3040.5325,3040.5325,115.20102,115.20102,115.20102,115.20102,115.20102,115.20102,0.0,0.0,0.0,3155.7334,85600_CL08_GT,2021-06-21,History,202309,,,
2021-07-01,3074.355,-1202.0123,4255.8916,3074.355,3074.355,-1635.6825,-1635.6825,-1635.6825,-1635.6825,-1635.6825,-1635.6825,0.0,0.0,0.0,1438.6725,85600_CL08_GT,2021-07-01,History,202309,,,
2021-07-11,3108.1775,-316.36285,4823.3203,3108.1775,3108.1775,-1080.0891,-1080.0891,-1080.0891,-1080.0891,-1080.0891,-1080.0891,0.0,0.0,0.0,2028.0884,85600_CL08_GT,2021-07-11,History,202309,,,
2021-07-21,3142.0,-923.5343,4581.134,3142.0,3142.0,-1299.1025,-1299.1025,-1299.1025,-1299.1025,-1299.1025,-1299.1025,0.0,0.0,0.0,1842.8975,85600_CL08_GT,2021-07-21,History,202309,,,
2021-08-01,3179.2048,-2026.2257,3649.634,3179.2048,3179.2048,-2371.8928,-2371.8928,-2371.8928,-2371.8928,-2371.8928,-2371.8928,0.0,0.0,0.0,807.312,85600_CL08_GT,2021-08-01,History,202309,,,
2021-08-11,3213.0273,-777.3871,4758.4033,3213.0273,3213.0273,-1295.9215,-1295.9215,-1295.9215,-1295.9215,-1295.9215,-1295.9215,0.0,0.0,0.0,1917.1057,85600_CL08_GT,2021-08-11,History,202309,,,
2021-08-21,3246.8499,1145.0767,6784.579,3246.8499,3246.8499,597.66766,597.66766,597.66766,597.66766,597.66766,597.66766,0.0,0.0,0.0,3844.5173,85600_CL08_GT,2021-08-21,History,202309,,,
2021-09-01,3284.0544,863.43365,6402.168,3284.0544,3284.0544,386.79736,386.79736,386.79736,386.79736,386.79736,386.79736,0.0,0.0,0.0,3670.8518,85600_CL08_GT,2021-09-01,History,202309,,,
2021-09-11,3317.877,-111.03875,5352.78,3317.877,3317.877,-743.70404,-743.70404,-743.70404,-743.70404,-743.70404,-743.70404,0.0,0.0,0.0,2574.1729,85600_CL08_GT,2021-09-11,History,202309,,,
2021-09-21,3351.6995,-456.34427,5185.5664,3351.6995,3351.6995,-990.4355,-990.4355,-990.4355,-990.4355,-990.4355,-990.4355,0.0,0.0,0.0,2361.264,85600_CL08_GT,2021-09-21,History,202309,,,
2021-10-01,3385.522,-966.4974,4641.1025,3385.522,3385.522,-1484.5864,-1484.5864,-1484.5864,-1484.5864,-1484.5864,-1484.5864,0.0,0.0,0.0,1900.9355,85600_CL08_GT,2021-10-01,History,202309,,,
2021-10-11,3419.3442,-1823.6459,3750.2278,3419.3442,3419.3442,-2583.6006,-2583.6006,-2583.6006,-2583.6006,-2583.6006,-2583.6006,0.0,0.0,0.0,835.74384,85600_CL08_GT,2021-10-11,History,202309,,,
2021-10-21,3453.1372,-1995.1531,3381.499,3453.1372,3453.1372,-2631.148,-2631.148,-2631.148,-2631.148,-2631.148,-2631.148,0.0,0.0,0.0,821.9893,85600_CL08_GT,2021-10-21,History,202309,,,
2021-11-01,3490.3096,-1214.0728,4422.1143,3490.3096,3490.3096,-1984.2213,-1984.2213,-1984.2213,-1984.2213,-1984.2213,-1984.2213,0.0,0.0,0.0,1506.0884,85600_CL08_GT,2021-11-01,History,202309,,,
2021-11-11,3524.1025,-2030.5974,3552.1501,3524.1025,3524.1025,-2754.9211,-2754.9211,-2754.9211,-2754.9211,-2754.9211,-2754.9211,0.0,0.0,0.0,769.1814,85600_CL08_GT,2021-11-11,History,202309,,,
2021-11-21,3557.8955,-3032.121,2736.263,3557.8955,3557.8955,-3871.9954,-3871.9954,-3871.9954,-3871.9954,-3871.9954,-3871.9954,0.0,0.0,0.0,-314.0999,85600_CL08_GT,2021-11-21,History,202309,,,
2021-12-01,3591.672,-2672.2566,2632.2566,3591.672,3591.672,-3746.164,-3746.164,-3746.164,-3746.164,-3746.164,-3746.164,0.0,0.0,0.0,-154.4918,85600_CL08_GT,2021-12-01,History,202309,,,
2021-12-11,3625.4487,-2733.1829,2784.4868,3625.4487,3625.4487,-3503.6843,-3503.6843,-3503.6843,-3503.6843,-3503.6843,-3503.6843,0.0,0.0,0.0,121.76443,85600_CL08_GT,2021-12-11,History,202309,,,
2021-12-21,3659.2256,-3155.2744,2444.4607,3659.2256,3659.2256,-4025.953,-4025.953,-4025.953,-4025.953,-4025.953,-4025.953,0.0,0.0,0.0,-366.72733,85600_CL08_GT,2021-12-21,History,202309,,,
2022-01-01,3696.3726,-2899.3503,2712.906,3696.3726,3696.3726,-3864.8528,-3864.8528,-3864.8528,-3864.8528,-3864.8528,-3864.8528,0.0,0.0,0.0,-168.48024,85600_CL08_GT,2022-01-01,History,202309,,,
2022-01-11,3730.1428,-1967.3173,3465.759,3730.1428,3730.1428,-3061.8708,-3061.8708,-3061.8708,-3061.8708,-3061.8708,-3061.8708,0.0,0.0,0.0,668.2718,85600_CL08_GT,2022-01-11,History,202309,,,
2022-01-21,3763.9062,-1941.8567,3424.3083,3763.9062,3763.9062,-3142.9382,-3142.9382,-3142.9382,-3142.9382,-3142.9382,-3142.9382,0.0,0.0,0.0,620.968,85600_CL08_GT,2022-01-21,History,202309,,,
2022-02-01,3801.046,-1842.9116,3362.354,3801.046,3801.046,-3082.7136,-3082.7136,-3082.7136,-3082.7136,-3082.7136,-3082.7136,0.0,0.0,0.0,718.3323,85600_CL08_GT,2022-02-01,History,202309,,,
2022-02-11,3834.7659,-394.7882,5364.7476,3834.7659,3834.7659,-1413.9713,-1413.9713,-1413.9713,-1413.9713,-1413.9713,-1413.9713,0.0,0.0,0.0,2420.7947,85600_CL08_GT,2022-02-11,History,202309,,,
2022-02-21,3868.4858,1187.3385,6905.727,3868.4858,3868.4858,161.85222,161.85222,161.85222,161.85222,161.85222,161.85222,0.0,0.0,0.0,4030.3381,85600_CL08_GT,2022-02-21,History,202309,,,
2022-03-01,3895.462,1669.3588,7193.57,3895.462,3895.462,690.61444,690.61444,690.61444,690.61444,690.61444,690.61444,0.0,0.0,0.0,4586.076,85600_CL08_GT,2022-03-01,History,202309,,,
2022-03-11,3929.179,3281.4807,8994.366,3929.179,3929.179,2318.4724,2318.4724,2318.4724,2318.4724,2318.4724,2318.4724,0.0,0.0,0.0,6247.6514,85600_CL08_GT,2022-03-11,History,202309,,,
2022-03-21,3962.8958,7049.6797,12606.266,3962.8958,3962.8958,5826.91,5826.91,5826.91,5826.91,5826.91,5826.91,0.0,0.0,0.0,9789.806,85600_CL08_GT,2022-03-21,History,202309,,,
2022-04-01,3999.9546,9287.236,14968.079,3999.9546,3999.9546,8051.326,8051.326,8051.326,8051.326,8051.326,8051.326,0.0,0.0,0.0,12051.28,85600_CL08_GT,2022-04-01,History,202309,,,
2022-04-11,4033.644,7894.7397,13306.135,4033.644,4033.644,6590.446,6590.446,6590.446,6590.446,6590.446,6590.446,0.0,0.0,0.0,10624.09,85600_CL08_GT,2022-04-11,History,202309,,,
2022-04-21,4067.2812,5946.537,11246.6875,4067.2812,4067.2812,4460.053,4460.053,4460.053,4460.053,4460.053,4460.053,0.0,0.0,0.0,8527.335,85600_CL08_GT,2022-04-21,History,202309,,,
2022-05-01,4100.9185,5084.409,10724.714,4100.9185,4100.9185,3688.681,3688.681,3688.681,3688.681,3688.681,3688.681,0.0,0.0,0.0,7789.5996,85600_CL08_GT,2022-05-01,History,202309,,,
2022-05-11,4134.5557,5065.8125,10622.454,4134.5557,4134.5557,3785.706,3785.706,3785.706,3785.706,3785.706,3785.706,0.0,0.0,0.0,7920.262,85600_CL08_GT,2022-05-11,History,202309,,,
2022-05-21,4168.116,5894.2427,11416.015,4168.116,4168.116,4557.268,4557.268,4557.268,4557.268,4557.268,4557.268,0.0,0.0,0.0,8725.385,85600_CL08_GT,2022-05-21,History,202309,,,
2022-06-01,4205.0327,6820.967,12462.347,4205.0327,4205.0327,5415.432,5415.432,5415.432,5415.432,5415.432,5415.432,0.0,0.0,0.0,9620.465,85600_CL08_GT,2022-06-01,History,202309,,,
2022-06-11,4238.5327,5074.679,10737.086,4238.5327,4238.5327,3771.204,3771.204,3771.204,3771.204,3771.204,3771.204,0.0,0.0,0.0,8009.737,85600_CL08_GT,2022-06-11,History,202309,,,
2022-06-21,4272.0327,1495.8671,7237.6294,4272.0327,4272.0327,196.39272,196.39272,196.39272,196.39272,196.39272,196.39272,0.0,0.0,0.0,4468.4253,85600_CL08_GT,2022-06-21,History,202309,,,
2022-07-01,4305.5327,-83.73837,5453.014,4305.5327,4305.5327,-1630.0684,-1630.0684,-1630.0684,-1630.0684,-1630.0684,-1630.0684,0.0,0.0,0.0,2675.4646,85600_CL08_GT,2022-07-01,History,202309,,,
2022-07-11,4339.0312,582.77844,5927.484,4339.0312,4339.0312,-1096.0674,-1096.0674,-1096.0674,-1096.0674,-1096.0674,-1096.0674,0.0,0.0,0.0,3242.9639,85600_CL08_GT,2022-07-11,History,202309,,,
2022-07-21,4372.53,463.5047,5784.4966,4372.53,4372.53,-1272.8867,-1272.8867,-1272.8867,-1272.8867,-1272.8867,-1272.8867,0.0,0.0,0.0,3099.6428,85600_CL08_GT,2022-07-21,History,202309,,,
2022-08-01,4409.359,-640.2119,4757.9805,4409.359,4409.359,-2366.7754,-2366.7754,-2366.7754,-2366.7754,-2366.7754,-2366.7754,0.0,0.0,0.0,2042.5835,85600_CL08_GT,2022-08-01,History,202309,,,
2022-08-11,4442.84,169.74005,5822.28,4442.84,4442.84,-1347.1969,-1347.1969,-1347.1969,-1347.1969,-1347.1969,-1347.1969,0.0,0.0,0.0,3095.643,85600_CL08_GT,2022-08-11,History,202309,,,
2022-08-21,4476.3003,2161.9543,7756.5327,4476.3003,4476.3003,568.8073,568.8073,568.8073,568.8073,568.8073,568.8073,0.0,0.0,0.0,5045.108,85600_CL08_GT,2022-08-21,History,202309,,,
2022-09-01,4513.107,2278.5073,7688.8286,4513.107,4513.107,416.3028,416.3028,416.3028,416.3028,416.3028,416.3028,0.0,0.0,0.0,4929.4097,85600_CL08_GT,2022-09-01,History,202309,,,
2022-09-11,4546.5674,940.9157,6439.543,4546.5674,4546.5674,-725.6652,-725.6652,-725.6652,-725.6652,-725.6652,-725.6652,0.0,0.0,0.0,3820.902,85600_CL08_GT,2022-09-11,History,202309,,,
2022-09-21,4580.0273,666.03815,6253.9175,4580.0273,4580.0273,-988.6924,-988.6924,-988.6924,-988.6924,-988.6924,-988.6924,0.0,0.0,0.0,3591.3352,85600_CL08_GT,2022-09-21,History,202309,,,
2022-10-01,4613.488,312.5757,5843.085,4613.488,4613.488,-1459.7201,-1459.7201,-1459.7201,-1459.7201,-1459.7201,-1459.7201,0.0,0.0,0.0,3153.7678,85600_CL08_GT,2022-10-01,History,202309,,,
2022-10-11,4646.948,-658.16327,4939.9585,4646.948,4646.948,-2562.9648,-2562.9648,-2562.9648,-2562.9648,-2562.9648,-2562.9648,0.0,0.0,0.0,2083.9832,85600_CL08_GT,2022-10-11,History,202309,,,
2022-10-21,4680.408,-723.2183,4829.2188,4680.408,4680.408,-2646.9263,-2646.9263,-2646.9263,-2646.9263,-2646.9263,-2646.9263,0.0,0.0,0.0,2033.4822,85600_CL08_GT,2022-10-21,History,202309,,,
2022-11-01,4717.215,-50.401714,5426.571,4717.215,4717.215,-1985.5143,-1985.5143,-1985.5143,-1985.5143,-1985.5143,-1985.5143,0.0,0.0,0.0,2731.7004,85600_CL08_GT,2022-11-01,History,202309,,,
2022-11-11,4750.675,-849.21716,4689.002,4750.675,4750.675,-2721.4001,-2721.4001,-2721.4001,-2721.4001,-2721.4001,-2721.4001,0.0,0.0,0.0,2029.2747,85600_CL08_GT,2022-11-11,History,202309,,,
2022-11-21,4784.1353,-1551.2306,3850.8076,4784.1353,4784.1353,-3858.0305,-3858.0305,-3858.0305,-3858.0305,-3858.0305,-3858.0305,0.0,0.0,0.0,926.10474,85600_CL08_GT,2022-11-21,History,202309,,,
2022-12-01,4817.5957,-1775.7568,3778.2336,4817.5957,4817.5957,-3759.2341,-3759.2341,-3759.2341,-3759.2341,-3759.2341,-3759.2341,0.0,0.0,0.0,1058.3613,85600_CL08_GT,2022-12-01,History,202309,,,
2022-12-11,4851.0557,-1267.9282,4067.4702,4851.0557,4851.0557,-3498.0715,-3498.0715,-3498.0715,-3498.0715,-3498.0715,-3498.0715,0.0,0.0,0.0,1352.9843,85600_CL08_GT,2022-12-11,History,202309,,,
2022-12-21,4884.516,-1965.7239,3569.8628,4884.516,4884.516,-4013.6133,-4013.6133,-4013.6133,-4013.6133,-4013.6133,-4013.6133,0.0,0.0,0.0,870.9027,85600_CL08_GT,2022-12-21,History,202309,,,
2023-01-01,4921.3223,-1609.3767,3639.033,4921.3223,4921.3223,-3884.0786,-3884.0786,-3884.0786,-3884.0786,-3884.0786,-3884.0786,0.0,0.0,0.0,1037.2437,85600_CL08_GT,2023-01-01,History,202309,,,
2023-01-11,4954.7827,-902.6521,4534.675,4954.7827,4954.7827,-3074.245,-3074.245,-3074.245,-3074.245,-3074.245,-3074.245,0.0,0.0,0.0,1880.5376,85600_CL08_GT,2023-01-11,History,202309,,,
2023-01-21,4988.2427,-973.46515,4607.7573,4988.2427,4988.2427,-3131.9675,-3131.9675,-3131.9675,-3131.9675,-3131.9675,-3131.9675,0.0,0.0,0.0,1856.2754,85600_CL08_GT,2023-01-21,History,202309,,,
2023-02-01,5025.0493,-903.37787,4499.9976,5025.0493,5025.0493,-3105.4304,-3105.4304,-3105.4304,-3105.4304,-3105.4304,-3105.4304,0.0,0.0,0.0,1919.6189,85600_CL08_GT,2023-02-01,History,202309,,,
2023-02-11,5058.5093,944.6794,6393.502,5058.5093,5058.5093,-1464.8116,-1464.8116,-1464.8116,-1464.8116,-1464.8116,-1464.8116,0.0,0.0,0.0,3593.6978,85600_CL08_GT,2023-02-11,History,202309,,,
2023-02-21,5091.9697,2371.1152,7772.25,5091.9697,5091.9697,138.23529,138.23529,138.23529,138.23529,138.23529,138.23529,0.0,0.0,0.0,5230.205,85600_CL08_GT,2023-02-21,History,202309,,,
2023-03-01,5118.738,3110.9429,8471.898,5118.738,5118.738,673.36017,673.36017,673.36017,673.36017,673.36017,673.36017,0.0,0.0,0.0,5792.098,85600_CL08_GT,2023-03-01,History,202309,,,
2023-03-11,5152.198,4531.0073,10089.587,5152.198,5152.198,2249.1362,2249.1362,2249.1362,2249.1362,2249.1362,2249.1362,0.0,0.0,0.0,7401.3345,85600_CL08_GT,2023-03-11,History,202309,,,
2023-03-21,5185.6587,7995.178,13801.76,5185.654,5185.663,5737.612,5737.612,5737.612,5737.612,5737.612,5737.612,0.0,0.0,0.0,10923.2705,85600_CL08_GT,2023-03-21,Forecast,202309,,,
2023-04-01,5222.465,10453.538,16025.324,5222.4473,5222.481,8049.319,8049.319,8049.319,8049.319,8049.319,8049.319,0.0,0.0,0.0,13271.784,85600_CL08_GT,2023-04-01,Forecast,202309,,,
2023-04-11,5255.9253,9284.3,14667.284,5255.8887,5255.961,6649.8813,6649.8813,6649.8813,6649.8813,6649.8813,6649.8813,0.0,0.0,0.0,11905.807,85600_CL08_GT,2023-04-11,Forecast,202309,,,
2023-04-21,5289.3853,7216.352,12699.721,5289.324,5289.447,4498.138,4498.138,4498.138,4498.138,4498.138,4498.138,0.0,0.0,0.0,9787.523,85600_CL08_GT,2023-04-21,Forecast,202309,,,
2023-05-01,5322.8457,6341.171,11749.587,5322.758,5322.932,3694.007,3694.007,3694.007,3694.007,3694.007,3694.007,0.0,0.0,0.0,9016.853,85600_CL08_GT,2023-05-01,Forecast,202309,,,
2023-05-11,5356.306,6397.367,11992.014,5356.187,5356.423,3776.1848,3776.1848,3776.1848,3776.1848,3776.1848,3776.1848,0.0,0.0,0.0,9132.49,85600_CL08_GT,2023-05-11,Forecast,202309,,,
2023-05-21,5389.766,7016.2734,12744.537,5389.6147,5389.9214,4529.7744,4529.7744,4529.7744,4529.7744,4529.7744,4529.7744,0.0,0.0,0.0,9919.541,85600_CL08_GT,2023-05-21,Forecast,202309,,,
2023-06-01,5426.5723,7968.581,13672.516,5426.381,5426.76,5417.6943,5417.6943,5417.6943,5417.6943,5417.6943,5417.6943,0.0,0.0,0.0,10844.267,85600_CL08_GT,2023-06-01,Forecast,202309,,,
2023-06-11,5460.0327,6697.339,12280.247,5459.8022,5460.2646,3848.2197,3848.2197,3848.2197,3848.2197,3848.2197,3848.2197,0.0,0.0,0.0,9308.253,85600_CL08_GT,2023-06-11,Forecast,202309,,,
2023-06-21,5493.493,2979.1743,8446.734,5493.2266,5493.7544,278.8956,278.8956,278.8956,278.8956,278.8956,278.8956,0.0,0.0,0.0,5772.3887,85600_CL08_GT,2023-06-21,Forecast,202309,,,
2023-07-01,5526.953,1225.3289,6672.9434,5526.648,5527.262,-1622.7081,-1622.7081,-1622.7081,-1622.7081,-1622.7081,-1622.7081,0.0,0.0,0.0,3904.245,85600_CL08_GT,2023-07-01,Forecast,202309,,,
2023-07-11,5560.4136,1719.1848,7523.6777,5560.068,5560.7627,-1112.7128,-1112.7128,-1112.7128,-1112.7128,-1112.7128,-1112.7128,0.0,0.0,0.0,4447.7007,85600_CL08_GT,2023-07-11,Forecast,202309,,,
